timestamp,event_name,event_source,aws_region,source_ip,error_code,label,attack_technique,read_only,user_agent,access_key_id,mfa_authenticated,target_resource,request_params_raw,principal_type,principal_arn,username,session_label,synthetic
2024-01-03 11:01:38+00:00,GetBucketLogging,s3.amazonaws.com,us-east-1,179.98.83.208,,0,,True,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,False,data-rwgxby-bucket,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:02:01+00:00,StopInstances,ec2.amazonaws.com,us-east-1,179.98.83.208,,0,,False,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,False,,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:02:45+00:00,GetRole,iam.amazonaws.com,us-east-1,179.98.83.208,,0,,True,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,,,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:03:30+00:00,PutParameter,ssm.amazonaws.com,us-east-1,179.98.83.208,,0,,False,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,,/app/bgwijc/config,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:04:05+00:00,DescribeInstanceInformation,ssm.amazonaws.com,us-east-1,179.98.83.208,,0,,True,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,,/app/gkfsqu/config,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:05:34+00:00,StopInstances,ec2.amazonaws.com,us-east-1,179.98.83.208,,0,,False,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,False,i-rweagwwwtdhaohnjn,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:06:16+00:00,DescribeInstances,ec2.amazonaws.com,us-east-1,179.98.83.208,Client.UnauthorizedOperation,0,,True,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,,,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:08:03+00:00,StartInstances,ec2.amazonaws.com,us-east-1,179.98.83.208,,0,,False,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,,,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:10:03+00:00,DescribeKey,kms.amazonaws.com,us-east-1,179.98.83.208,,0,,True,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,False,alias/dlykcw,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:10:46+00:00,PutSecretValue,secretsmanager.amazonaws.com,us-east-1,179.98.83.208,,0,,False,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,,prod/db/tbawhe,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
