timestamp,event_name,event_source,aws_region,source_ip,error_code,label,attack_technique,read_only,user_agent,access_key_id,mfa_authenticated,target_resource,request_params_raw,principal_type,principal_arn,username,session_label,synthetic
2024-01-03 16:04:22+00:00,RotateSecret,secretsmanager.amazonaws.com,us-east-1,131.31.131.222,,0,,False,aws-cli/1.29.0 Python/3.9.0 Darwin/22.0.0 botocore/1.31.0,AKIAF7Z6KQMCKA7105LM,,prod/db/whoizb,,IAMUser,arn:aws:iam::493883649653:user/tbfeyz,tbfeyz,0,True
2024-01-03 16:05:08+00:00,DescribeVpcs,ec2.amazonaws.com,us-east-1,131.31.131.222,,0,,True,aws-cli/1.29.0 Python/3.9.0 Darwin/22.0.0 botocore/1.31.0,AKIAF7Z6KQMCKA7105LM,,i-ezeuhrqfzpbdmizgl,,IAMUser,arn:aws:iam::493883649653:user/tbfeyz,tbfeyz,0,True
2024-01-03 16:06:03+00:00,SendCommand,ssm.amazonaws.com,us-east-1,131.31.131.222,,0,,False,aws-cli/1.29.0 Python/3.9.0 Darwin/22.0.0 botocore/1.31.0,AKIAF7Z6KQMCKA7105LM,False,/app/nfmqiq/config,,IAMUser,arn:aws:iam::493883649653:user/tbfeyz,tbfeyz,0,True
2024-01-03 16:07:52+00:00,DescribeDBInstances,rds.amazonaws.com,us-east-1,131.31.131.222,,0,,True,aws-cli/1.29.0 Python/3.9.0 Darwin/22.0.0 botocore/1.31.0,AKIAF7Z6KQMCKA7105LM,,,,IAMUser,arn:aws:iam::493883649653:user/tbfeyz,tbfeyz,0,True
2024-01-03 16:08:46+00:00,GetBucketPolicy,s3.amazonaws.com,us-east-1,131.31.131.222,,0,,True,aws-cli/1.29.0 Python/3.9.0 Darwin/22.0.0 botocore/1.31.0,AKIAF7Z6KQMCKA7105LM,,data-jpbkiy-bucket,,IAMUser,arn:aws:iam::493883649653:user/tbfeyz,tbfeyz,0,True
2024-01-03 16:10:31+00:00,GetSecretValue,secretsmanager.amazonaws.com,us-east-1,131.31.131.222,,0,,True,aws-cli/1.29.0 Python/3.9.0 Darwin/22.0.0 botocore/1.31.0,AKIAF7Z6KQMCKA7105LM,True,prod/db/zlkwsu,,IAMUser,arn:aws:iam::493883649653:user/tbfeyz,tbfeyz,0,True
2024-01-04 12:00:37+00:00,CreateSnapshot,ec2.amazonaws.com,us-east-1,117.84.55.211,ThrottlingException,0,,False,console.amazonaws.com,AKIABVA5NCAKAQXWNH5G,,i-gfgggkbygbvrizbty,,IAMUser,arn:aws:iam::323548567343:user/cgdxnz,cgdxnz,0,True
2024-01-04 12:01:14+00:00,GetBucketAcl,s3.amazonaws.com,us-east-1,117.84.55.211,,0,,True,console.amazonaws.com,AKIABVA5NCAKAQXWNH5G,,data-wwolmp-bucket,,IAMUser,arn:aws:iam::323548567343:user/cgdxnz,cgdxnz,0,True
2024-01-04 12:02:01+00:00,GetParameter,ssm.amazonaws.com,us-east-1,117.84.55.211,,0,,True,console.amazonaws.com,AKIABVA5NCAKAQXWNH5G,,/app/dfwqma/config,,IAMUser,arn:aws:iam::323548567343:user/cgdxnz,cgdxnz,0,True
2024-01-04 12:03:49+00:00,GetSecretValue,secretsmanager.amazonaws.com,us-east-1,117.84.55.211,,0,,True,console.amazonaws.com,AKIABVA5NCAKAQXWNH5G,,prod/db/njxqny,,IAMUser,arn:aws:iam::323548567343:user/cgdxnz,cgdxnz,0,True
2024-01-04 12:04:11+00:00,DescribeInstanceInformation,ssm.amazonaws.com,us-east-1,117.84.55.211,,0,,True,console.amazonaws.com,AKIABVA5NCAKAQXWNH5G,,/app/splqco/config,,IAMUser,arn:aws:iam::323548567343:user/cgdxnz,cgdxnz,0,True
2024-01-04 12:05:04+00:00,DescribeSecurityGroups,ec2.amazonaws.com,us-east-1,117.84.55.211,NoSuchCORSConfiguration,0,,True,console.amazonaws.com,AKIABVA5NCAKAQXWNH5G,,,,IAMUser,arn:aws:iam::323548567343:user/cgdxnz,cgdxnz,0,True
2024-01-04 12:06:16+00:00,DescribeInstanceInformation,ssm.amazonaws.com,us-east-1,117.84.55.211,,0,,True,console.amazonaws.com,AKIABVA5NCAKAQXWNH5G,,/app/epbcqe/config,,IAMUser,arn:aws:iam::323548567343:user/cgdxnz,cgdxnz,0,True
2024-01-04 12:08:09+00:00,GetParameter,ssm.amazonaws.com,us-east-1,117.84.55.211,,0,,True,console.amazonaws.com,AKIABVA5NCAKAQXWNH5G,,/app/kaitns/config,,IAMUser,arn:aws:iam::323548567343:user/cgdxnz,cgdxnz,0,True
2024-01-04 12:09:43+00:00,ListKeys,kms.amazonaws.com,us-east-1,117.84.55.211,,0,,True,console.amazonaws.com,AKIABVA5NCAKAQXWNH5G,,,,IAMUser,arn:aws:iam::323548567343:user/cgdxnz,cgdxnz,0,True
